year,month,day,hour,1hrfm,10hrfm,100hrfm,1000hrfm,precip
2022,6,17,16,0.071619,0.083917,0.107912,0.066921,0
2022,6,17,17,0.071427,0.081384,0.107189,0.067777,0
2022,6,17,18,0.075264,0.080515,0.107187,0.068707,0
2022,6,17,19,0.080656,0.080655,0.107574,0.069748,0
2022,6,17,20,0.08744,0.08163,0.108365,0.071602,0
2022,6,17,21,0.101403,0.084077,0.108688,0.071842,0
2022,6,17,22,0.110798,0.086902,0.108903,0.071999,0
2022,6,17,23,0.116856,0.090059,0.109158,0.072204,0
2022,6,18,0,0.130102,0.094533,0.109557,0.072485,0
2022,6,18,1,0.154706,0.101348,0.110456,0.073172,0
2022,6,18,2,0.160905,0.10769,0.110364,0.072924,0
2022,6,18,3,0.156795,0.11299,0.110467,0.072863,0
2022,6,18,4,0.179432,0.12285,0.111496,0.073654,0
2022,6,18,5,0.572605,0.218039,0.117669,0.077069,2.286
2022,6,18,6,0.330963,0.290819,0.119765,0.077237,0
2022,6,18,7,0.314673,0.339543,0.121634,0.077408,0
2022,6,18,8,0.296015,0.330198,0.119629,0.074009,0
2022,6,18,9,0.251827,0.311553,0.119255,0.073286,0
2022,6,18,10,0.209787,0.28534,0.117846,0.073124,0
2022,6,18,11,0.182121,0.261054,0.117789,0.073196,0
2022,6,18,12,0.159378,0.23653,0.114547,0.070765,0
2022,6,18,13,0.143508,0.21255,0.112281,0.069637,0
2022,6,18,14,0.586857,0.301401,0.117226,0.07281,1.778
2022,6,18,15,0.599542,0.368514,0.118676,0.073258,0.254
2022,6,18,16,0.286675,0.316582,0.111578,0.068994,0
2022,6,18,17,0.219238,0.281996,0.11367,0.073029,0
2022,6,18,18,0.185123,0.258875,0.113844,0.073205,0
2022,6,18,19,0.164115,0.240464,0.113914,0.073285,0
2022,6,18,20,0.159868,0.229069,0.114259,0.073671,0
2022,6,18,21,0.172787,0.224655,0.114714,0.074047,0
2022,6,18,22,0.186761,0.224245,0.115448,0.074645,0
2022,6,18,23,0.575229,0.291714,0.120298,0.077023,0.508
2022,6,19,0,0.598074,0.336833,0.12221,0.077536,0.254
2022,6,19,1,0.599825,0.367846,0.124551,0.078456,0.508
2022,6,19,2,0.599983,0.392228,0.126571,0.079049,0.254
2022,6,19,3,0.599998,0.413989,0.129622,0.080411,0.762
2022,6,19,4,0.343061,0.431612,0.13159,0.08062,0
2022,6,19,5,0.319523,0.445276,0.133344,0.08084,0
2022,6,19,6,0.56979,0.486176,0.138434,0.082699,0.254
2022,6,19,7,0.339192,0.472846,0.141303,0.082986,0
2022,6,19,8,0.293661,0.417409,0.137273,0.076228,0
2022,6,19,9,0.577141,0.468957,0.143835,0.078972,0.762
2022,6,19,10,0.598124,0.507717,0.149178,0.080714,1.016
2022,6,19,11,0.599862,0.533792,0.154233,0.081428,0.254
2022,6,19,12,0.323747,0.455604,0.145071,0.076655,0
2022,6,19,13,0.255799,0.408937,0.14491,0.076763,0
2022,6,19,14,0.218674,0.371719,0.144059,0.076797,0
2022,6,19,15,0.197579,0.338169,0.143722,0.07685,0
2022,6,19,16,0.576398,0.399816,0.149511,0.079611,0.762
2022,6,19,17,0.319123,0.355667,0.144573,0.076996,0
2022,6,19,18,0.24787,0.324347,0.143352,0.076987,0
2022,6,19,19,0.212413,0.300951,0.144972,0.077272,0
2022,6,19,20,0.202548,0.285917,0.14535,0.077531,0
2022,6,19,21,0.204947,0.275996,0.145752,0.077766,0
2022,6,19,22,0.218195,0.273135,0.146518,0.07848,0
2022,6,19,23,0.216137,0.269858,0.146961,0.078609,0
2022,6,20,0,0.209063,0.266847,0.147411,0.078756,0
2022,6,20,1,0.208698,0.266175,0.147913,0.078831,0
2022,6,20,2,0.231265,0.269404,0.148363,0.078935,0
